text,timestamp,likes,retweets
"Brunch today is homemade Taiwanese breakfast! Turnip cake and eggs 蘿蔔糕加蛋 plus a bit of greens with a savory basil sauce I’m experimenting with 🤓

Also Texas pecan coffee. Represent ✊ https://t.co/K5aW55WqjU",Sun Sep 15 14:00:03 +0000 2024,4,0
Vs carver Montgomery Against a TEXAS A&amp;M COMMIT (held him to 0 touchdowns) https://t.co/2DyAGIBczA,Sat Sep 14 19:15:35 +0000 2024,21,9
"Texas A&amp;M DE Shemar Stewart Scouting Report

Stewart is a physical and athletic freak who drips every ounce of potential that teams could covet. He boasts an elite frame with a whopping 290 lbs and shows impressive athleticism. Stewart hasn't been a dominant player in college, https://t.co/Li1PGplbua",Sat Sep 14 18:26:35 +0000 2024,2,0
"Had a great game day visit today in commerce TX!! Got to watch some great football and learned some new ways to improve my game!! Thank you to all the Texas A&amp;M commerce coaches for making me feel welcomed. Go lions!
@LionsCoachEwart @_coachsmith_ @geoff_terry @AndyTownsend72 https://t.co/5SvUyOw0uc",Sun Sep 15 03:56:32 +0000 2024,18,2
"Texas A&amp;M DOMINATES Florida in the Swamp 😤

Did the Aggies just find the QB they’ve been looking for 👀

#GigEm #TAMU https://t.co/BpJY7k23FL",Sun Sep 15 00:10:15 +0000 2024,10,1
"Billy Napier's record as the Head Coach falls to 12-15 after the loss the Texas A&amp;M today. 

Did we see his last game in a headset with the Gators? https://t.co/CUp3A6MUJL",Sun Sep 15 00:19:03 +0000 2024,5,0
"09/14 Picks
Texas A&amp;M ML -150 0.5U (CFB)
Oregon -16.5 -110 0.75U (CFB)
Ball State/Miami Under 55.5 -110 0.5U (CFB)
UAB +23.5 -110 0.5U (CFB)
Florida Atlantic -4 -110 0.5U (CFB)
Mississippi/Wake Forest Under 64.5 -105 0.5U (CFB)
Georgia State +10.5 -120 0.5U (CFB)
New Mexico Team https://t.co/QvtL8xHBsC",Sat Sep 14 14:00:39 +0000 2024,7,0
"Pick-six for Texas A&amp;M off a deflected pass. Aggies up 33-7 on Florida late in the 3rd quarter.

We might be watching the end of the Billy Napier era in Gainesville. 

https://t.co/aUoXyLjeMr",Sat Sep 14 23:06:10 +0000 2024,7,1
"Update: 34 sats a day now and 0.01 bitcoin payout in 85 years! #BitAxe #OceanMining

It doesn't matter tho. The whole point is I'm learning, having fun &amp; helping to decentralize the network. 

Although my son did sarcastically quip: ""Yay my kids will get your sats.""😆 https://t.co/spu8Ohzb8e",Sun Sep 15 15:45:31 +0000 2024,9,1
"UConn women's soccer defeated Texas A&amp;M 6-0 on Sunday. Five different Huskies contributed to the teams scoring en route to the victory. UConn will travel to Queens, N.Y. next weekend where they take on St John's.  

Reporter: @matthewdimech 
Video: Cam Lombardi, Mackenzie Goerg https://t.co/5NhAiUy0nU",Sun Sep 15 21:28:13 +0000 2024,7,0
"Excited to have @lec_hoops back at our event this year! @BJ_Jackson_LEC will have another strong team led by 2026 guard @HallDezhon who has offers from Illinois, Wisconsin and Texas A&amp;M among others… #MCHoopfest https://t.co/PTwE6PtTvR",Mon Sep 16 12:14:13 +0000 2024,14,4
"Beautiful evening continued back of property had a sunset front showing moon and clouds, my dang girls GSD wouldn’t cooperate for a picture names are Gypsy and Banjo they are sisters. I’m blessed and I hope you are too. https://t.co/FGWp8I4OxY",Mon Sep 16 00:43:06 +0000 2024,5,1
I have this sinking feeling that the Texas A&amp;M delay will affect or delay the Dawg broadcast ! 🤬. https://t.co/q3iwE0iRmN,Sat Sep 14 21:13:06 +0000 2024,10,1
"#BREAKING FLORIDA FOOTBALL TO PART WAYS WITH BILLY NAPIER FOLLOWING TODAY’S LOSS vs. TEXAS A&amp;M. 

This comes with little surprise as Napier’s seat has grown increasingly hot with every week this season. #GoGators #CFB https://t.co/glcLtiuTRY",Sun Sep 15 01:54:48 +0000 2024,4,5
Blinn nation is proud of our men’s and women’s @blinn_xc teams after competing in today’s Texas A&amp;M invite as the meet’s only JUCO program. The Bucs perform admirably as they placed ahead of several NCAA Division I runners in the individual results! What a great day to be a Buc! https://t.co/zwbvxOC8ft,Fri Sep 13 22:14:58 +0000 2024,13,3
"I'm a mom. I'm a former teacher. I'm a special education advocate.

I serve in a leadership role in the Republican Party of Texas, including as Chair of the Legislative Priority: Stop Sexualizing Texas Kids. 

After working hard last legislative session to pass laws at the state https://t.co/f49C9QoLJI",Fri Sep 13 13:19:48 +0000 2024,48,27
Remember. Until today. Texas A&amp;M hasn’t won a road game since 2021,Sat Sep 14 23:32:33 +0000 2024,9,5
Congratulations to our Lady Jackets finishing 47th at the Texas A&amp;M Hs Invitational 💛🐝🖤 https://t.co/eeF4Xz8sP6,Fri Sep 13 20:02:44 +0000 2024,9,1
"Enjoy a delicious breakfast and a fun time at this years HMGT Tailgate on October 5th, from 8:00 AM to 10:30 AM. This will take place at The Gardens at Texas A&amp;M University Pavilion! Please find the RSVP via QR code.
#TAMUhmgt #Hospitality #Tourism #Aggies #Gigem #WHOOP! https://t.co/F5j1bw6tE8",Fri Sep 13 23:03:05 +0000 2024,2,2
A Halle x Jordan collab?! Oh I'm loving this! 🤣,Sat Sep 14 07:25:55 +0000 2024,3,0
"Earlier today, Rowan Saacke ran 17:58 on her way to a 3rd place finish in the varsity girls 5k race at Texas A&amp;M! https://t.co/QMs0pApPCP",Sat Sep 14 00:56:30 +0000 2024,32,2
Texas has to be the most expensive state for insurance. My car coverage went up $30 a month and now I’m paying $2570 per year to cover 2 cars. Explains why 60% of Texas drivers have no insurance. Too fucking expensive. And don’t get me started on homeowners insurance 🤬😡😾,Sat Sep 14 15:29:35 +0000 2024,6,1
"Don't know what was better - the TD or the celebration dance?! 

Sean Johnson runs into the endzone for West Texas A&amp;M's first points of the game. 

@WNMUFootball | @LoneStarConf | #LoneStarFB https://t.co/geZfIP1u44",Sun Sep 15 00:43:50 +0000 2024,7,1
"Who’s got the best looking all-white unis this week? 👀

🔁 RT for Texas A&amp;M
🤍 Like for Ole Miss

#GigEm #HottyToddy https://t.co/SjZ2WruNSk",Fri Sep 13 21:19:46 +0000 2024,5,4
"Rise and shine Red Raiders, it's game day! ☀️🏈

The Red Raiders take on the UNT Mean Green at 11 a.m. today at Jones AT&amp;T Stadium. The TTAA will open the Frazier Alumni Pavilion at 8 a.m.! We can’t wait to see our alumni and friends this morning! Wreck’em! #OneOfUS https://t.co/7HbFHs9PSX",Sat Sep 14 12:00:56 +0000 2024,10,1
"Check the t.u. site (https://t.co/fVzMwlcJey): ""Texas Fight"" is ""Taps"" sped up to troll A&amp;M (we had a song called ""Farmers Fight"" set to ""Taps,"" but it was solemn). The ""Longhorn"" was the OG name for A&amp;M's yearbook. And the first hand sign in the old SWC was A&amp;M's #GigEm 👍 https://t.co/9erVHFsxjw",Sat Sep 14 18:45:12 +0000 2024,11,2
"Tonight I watched a movie that touched my soul. I'm so honored Christopher, that you reached out to me. You're Wrongful Conviction in the State of Texas and your movie is exceptional. I'm so proud of you and the crew. 🙏🙌❤️ Texas watchout 💥
Movie is available on Amazon. https://t.co/cCQTGZXFJJ",Sat Sep 14 05:49:23 +0000 2024,7,2
"Don't forget the state of Louisiana is one of the best states in country in 2026 recruiting. I'm expecting Texas to in on a lot of guys in Louisiana too.

I need this lost on their record. LET'S GO SOUTH CAROLINA‼️ https://t.co/LXuOehokzi",Sat Sep 14 16:21:39 +0000 2024,13,1
"🚨 BREAKING: #Gators WR Eugene Wilson will be a game time decision vs Texas A&amp;M.

There’s optimism that he will play today. #GoGators 🐊 https://t.co/BvCUzhgVZv",Sat Sep 14 16:10:27 +0000 2024,9,0
"I'm a retired licensed veterinary nurse by trade.  I work a couple cash gig shifts in local area saloons in the lil' tourist town I live in, in Texas.

Arkey's is the Biggest, Little Honky-Tonk, and the oldest running bar in Texas for 102 years.  It's ICONIC!!  Arkey Blue has https://t.co/tiJYiBp6nR",Sun Sep 15 23:09:57 +0000 2024,3,0
"Gary Busey read the script for Wild Texas Wind (1991), which called for @DollyParton to get physically abused, and he was like ""Yeah, I'll do it"". Ok, of course I'm fucking around 😅It was a good movie, full of Dolly music. It was traumatizing to me and glorious all at once😁 https://t.co/XAhSPLk1Ci",Mon Sep 16 00:11:25 +0000 2024,17,1
Had a great experience today! The West Texas A&amp;M atmosphere is electric! @WTBuffNation @CoachJoshLynn @coachjrick @RecruitTheShip @SemperImpetus https://t.co/57NBdo85bd,Sun Sep 15 03:09:38 +0000 2024,18,2
"【Week3お品書き】
ランカー同士はたった2試合。
しかも今朝行われた
#20 Arizona vs KSU #14
それと
#24 Boston C vs Mizzou #6

#4 BAMA vs WIS
逆の意味で注目の
Memphis vs FSU
Texas A&amp;M vs UF
(#1  UGA vs UK)
CU vs CSU

今週は全体的にしょぼい",Sat Sep 14 14:27:43 +0000 2024,2,0
"Happy Gameday #GatorNation 

The Aggies of Texas are coming over to Gainesville to take on the #Gators!

🆚 Texas A&amp;M Aggies (1-1)
📍 Gainesville, FL
🏟️ Ben Hill Griffin Stadium “The Swamp”
⏰3:30pn
📺 SEC on ABC
🔒 TAMU -4 https://t.co/PZR4TfISpw",Sat Sep 14 12:06:09 +0000 2024,8,0
I can’t believe ABC joined the Texas A&amp;M/Florida game halfway thru the 1st quarter and then LEFT THE GAME halfway through the 4th quarter. You suck ABC/ESPN! #AggieFootball,Sat Sep 14 23:50:06 +0000 2024,17,1
Texas A&amp;M kicker Randy Bond has been talking to me all game. I don’t know how we got to this point but he said he’s never been to Wawa 😂 https://t.co/Ab0TKRsgqO,Sat Sep 14 22:52:49 +0000 2024,9,0
My standard pregame crowd shot with 11 minutes and change before Florida-Texas A&amp;M https://t.co/32A0ze8EbG,Sat Sep 14 19:39:07 +0000 2024,8,0
"WHAT A RUN THIS PAST WEEK🔥

14-4 +9.2u

Todays slate:
1u ALABAMA -16 -110✅
1u SOUTH CAROLINA +7 -115✅
1u MISSOURI -14 -120❌
1u TEXAS A&amp;M -3 -125✅

WHAT A RUN, WE ARE ABSOLUTELY RUNNING FOOTBALL, YOU DONT WANNA MISS OUT, NFL TMR🔥👀",Sat Sep 14 23:55:52 +0000 2024,8,1
"Texas A&amp;M will start Marcel Reed at QB today vs Florida, Conner Weigman dealing with an injury

(per @mzenitz) https://t.co/U7sjbI26uc",Sat Sep 14 19:55:57 +0000 2024,5,0
Pretty good turnout at The Swamo for Florida football SEC opener vs Texas A&amp;M #Gators https://t.co/HHM9AL9sPU,Sat Sep 14 19:38:41 +0000 2024,5,0
I'm a goober. I'm goobing,Sat Sep 14 04:57:29 +0000 2024,2,0
"Billy liucci… actual quote…. If Texas a&amp;m played Vandy today, it would be a dog fight….😂😂😂😂🤘🏻🤘🏻🤘🏻🤘🏻 https://t.co/y9Bb0jZBZw",Sat Sep 14 05:16:35 +0000 2024,3,0
"Victoire sous la pluie de Texas A&amp;M à Florida. Les Aggies ont compté sur un jeu au sol prolifique (310 yards) et une défense efficace (3 TO).

Du côté des Gators, le conseil d’administration de Florida se réunira dans la journée : ça ne sent pas bon pour HC Billy Napier. https://t.co/9k4JJwC93n",Sun Sep 15 08:38:27 +0000 2024,9,1
"ESPN College Gameday picks

Desmond: Florida
Saban: Florida
Mcafee: Texas A&amp;M
Dawn Staley: Texas A&amp;M
Corso: Florida
Herbstreit: Texas A&amp;M https://t.co/g9gBuy7M43",Sat Sep 14 15:59:20 +0000 2024,4,1
"🔎 Researchers at Texas A&amp;M University AgriLife Research Center @AgriLifeElPaso assessed quinoa as an alternative crop in far West Texas facing environmental challenges. Learn more: https://t.co/r0MIY4G6Dc 
#QuinoaResearch #AgriculturalInnovation #TexasAgriculture https://t.co/9zAhKv4Am7",Sat Sep 14 00:55:11 +0000 2024,4,1
Texas A&amp;M vs. Florida coming up. https://t.co/LxUKwkFk4m,Sat Sep 14 18:45:51 +0000 2024,12,0
"Join us today at 3:30 at Food+Beer in Gulf Gate for our Football Watch Party as the Gators take on Texas A&amp;M.  With fellow Gators, drink specials, and halftime drawings all benefiting our scholarship fun, it’s sure to be a great time! #gogators #beattexasam https://t.co/D2Bq9wcqpE",Sat Sep 14 09:10:08 +0000 2024,2,0
"5:29 3Q | Texas A&amp;M 33, Florida 7

A&amp;M defense gets on the board. Will Lee III tips a pass and its intercepted by Bryce Anderson who returns it 42 yards for a pick-six.",Sat Sep 14 23:02:00 +0000 2024,19,0
"I'm pro-Ukraine but:

Texas fought a revolutionary war for its independence, which is not the same thing. If you want to argue that the Texans were fighting for slavery, you then have to deal with Ukrainian ethnogenesis being about antisemitismmaxxing compared to the coward Tsar.",Sat Sep 14 11:25:07 +0000 2024,3,0
"Hayyyyy #GamblingX

Is this good? 

✅South Carolina +6.5 (-101) 
✅Boston College +15 (+100)
✅Memphis +6.5 (+104)
✅Alabama -16 (+101)
✅Texas A&amp;M -3 (-104)
✅Kentucky +22 (+104)
✅Notre Dame -7.5 (+100)
✅Idaho -14 (-103)
✅USF -12.5 (+100)
✅UCONN +17 (-101)
🩸Washington -4.5",Sun Sep 15 03:19:41 +0000 2024,11,2
"Halftime: Texas A&amp;M 20, Florida 0. 

Lagway throws an interception on a 50-yard shot to the end zone for the last play. Marcus Ratcliffe with the pick. Gators leave the field to boos. 

That's just 73 yards for the Gators in the first half to A&amp;M's 302. https://t.co/VPgPwcPleM",Sat Sep 14 22:10:29 +0000 2024,5,0
Now ABC is going to commercial WHILE PLAY IS GOING ON in the Texas A&amp;M and Florida game.,Sat Sep 14 23:48:02 +0000 2024,9,0
I mean you guys came into the conference riding a HOT streak of wins and a conference championship and etc. Texas A&amp;M came into the conference with absolutely nothing other than a roster made from a previous HC. A&amp;M had new coaching and actually earned their ranking and respect.,Sun Sep 15 18:44:27 +0000 2024,4,0
"I’m deeply honored to receive the endorsement of the Texas Progressive Caucus. Their unwavering commitment to fairness, equality, and justice aligns with the values I will champion in Congress. Together, we will continue the fight for a brighter, more inclusive future for all. https://t.co/AnZ69xVmJR",Fri Sep 13 19:57:11 +0000 2024,13,2
"I’m locked in for a picket line in Renton!

Hold down the line, Texas solidarity flies out to the Pacific Northwest to stand with the Machinists! ✊🏾🔥 https://t.co/gIBlH45V0q",Sat Sep 14 19:35:02 +0000 2024,4,1
Kill Texas A&amp;M  🐊💙🧡 #GoGators https://t.co/lWAos5JROC,Fri Sep 13 21:24:40 +0000 2024,3,0
"PICK 6️⃣ 

Texas A&amp;M starting to pour it on in the Swamp 🔥

#Aggies #GigEm 

 https://t.co/MrQWJKjiEP",Sat Sep 14 23:04:00 +0000 2024,6,0
Marcel Reed to Texas A&amp;M https://t.co/N3bjeJBWGT,Sat Sep 14 22:02:30 +0000 2024,4,0
"@earthcurated And Here is the sunset from the red planet Mars 

NASA's Mars Exploration Rover Spirit sees the Sun set on Mars.

NASA/JPL/Texas A&amp;M/Cornell https://t.co/jakSjmumgB",Sat Sep 14 03:37:59 +0000 2024,20,3
"McMurry Cross Country at the SU Showdown
📍Georgetown, Texas
⏰Women's Race at 8 a.m.
⏰Men's Race at 8:50 a.m. https://t.co/vZ2ta85fv7",Sat Sep 14 12:23:42 +0000 2024,3,0
Don't you know I'm still stand-in' better than I ever did.  Looking like a true survivor.   #ariamar #cowboy #beer #truck #trucker #jeep #cars #cowgirl #texas #dance #farm #farmer #barn #ranch #cowgirl #horse #model #modeling #fashion #texas #california #lasvegas #miamibeach #usa https://t.co/VKmXms2SWi,Sun Sep 15 02:20:13 +0000 2024,5,0
"I’m coming to you live from Ben Hill Griffin Stadium as the Florida Gators (1-1) are set to take on the Texas A&amp;M Aggies (1-1) in their first SEC game of the season.

Kickoff is slated for 3:30 p.m.

Follow along here for live updates:

@alligatorSports https://t.co/yKyJMZlSa2",Sat Sep 14 18:54:14 +0000 2024,3,3
"Texas A&amp;M is 1-9 in their last 10 games ATS. 🤨

@JenksDC is following the trend and taking Florida +3.5 (-115, #BetMGM)  this weekend.

Don’t miss all of the CFB action from The Daily Tip ➡️: https://t.co/bzPLnRNgKV https://t.co/10mWljX4bj",Sat Sep 14 13:00:02 +0000 2024,2,1
"Lance Williams (@lancewilliams0) and Alexis Vivanco (@tvalexisvivanco) preview Florida’s matchup with Texas A&amp;M!

Catch them on the call at 3:30…Live on the OBSN YouTube!

https://t.co/RsZpAZSszr https://t.co/piHaeOYK4Q",Sat Sep 14 17:44:40 +0000 2024,2,1
Texas A&amp;M 99-yard touchdown drive led by their backup QB https://t.co/4HMkuOiEts,Sat Sep 14 22:04:24 +0000 2024,3,0
"I'm a city guy but I have a friend who lives in deep rural Texas.  I lean blue, he leans red, but we both hate political parties.  Anyway I texted him to get his thoughts on the #2024debate and this was his real life reply. https://t.co/hhyW3DCbMV",Sat Sep 14 15:29:25 +0000 2024,4,1
"I’m going to say it, no one else is…

The attacks on Haitian Immigrants are not new, and they are no isolated to Springfield, OH. 

This is Trump and Vance baiting a race war between Haitians and Cubans— stemming from SoFlo. 

Check Tarrio and the Proud Boys in SoFlo.",Sat Sep 14 10:41:36 +0000 2024,21,7
"DE/DT @Jacari_Lockhart showing out against Texas A&amp;M

@InsideTheGators https://t.co/Ev5zp4n62u",Sat Sep 14 18:51:45 +0000 2024,4,2
"#NCAAF PICKS 🏈

Texas A&amp;M -3 (-105) 1U

Good luck if tailing! https://t.co/8pxJH1QqhI",Sat Sep 14 19:13:32 +0000 2024,3,0
Texas A &amp; M runs tackle wrap with the read element as Notre Dame looks like it's in a cross dog stunt. 2nd LB reads out when he see's the run come his way. OT gets to the LB.  G/T wrap and trap schemes on my site! https://t.co/AAJZGj7W5s,Sat Sep 14 11:54:18 +0000 2024,2,0
"Streaming is a go tonight. Now I’m stumped on what to stream, I could stream a new build I want to try in diablo 4, or jump back into Starfield, maybe Fallout 76.  I need to put together some sort of streaming schedule.  I need to focus, wait what’s that over there.",Sat Sep 14 21:03:04 +0000 2024,3,0
